MMSI,时间(Local),Unix时间戳,视觉类别,原始类别描述,原始类别编码,航行状态,纬度,经度,航速,航向,船首向,船长,船宽
413609420,2025-12-06 12:01:08,1764993668.77,tug,拖带中(Towing),31.0,系泊(Moored),38.927808,117.76884,,352.7,215.0,40.0,10.0
413304190,2025-12-06 12:01:09,1764993669.905,tug,拖轮(Tug),52.0,在航(使用引擎),38.991053,117.785215,1.9,71.4,263.0,35.0,12.0
994146023,2025-12-06 12:01:10,1764993670.62,other,Unknown,,,39.00675,117.777803,,,,0.0,0.0
413560160,2025-12-06 12:01:10,1764993670.662,oil tanker,油轮-通用,80.0,在航(使用引擎),38.928233,117.85044,8.7,288.2,289.0,96.0,16.0
624020000,2025-12-06 12:01:11,1764993671.007,other,Unknown,,在航(使用引擎),38.953387,117.900485,10.8,98.9,101.0,166.0,27.0
412303240,2025-12-06 12:01:11,1764993671.668,other,其他-通用,90.0,锚泊,38.961017,117.81684,,258.8,511.0,121.0,48.0
413363350,2025-12-06 12:01:11,1764993671.892,other,疏浚/水下作业,33.0,锚泊,38.959068,117.835107,,329.3,511.0,58.0,12.0
413424590,2025-12-06 12:01:13,1764993673.219,other,疏浚/水下作业,33.0,在航(使用引擎),38.91556,117.821218,,360.0,511.0,45.0,18.0
413018020,2025-12-06 12:01:13,1764993673.289,tug,引航船(Pilot),50.0,在航(使用引擎),38.973617,117.828333,,1.7,280.0,17.0,5.0
413304190,2025-12-06 12:01:13,1764993673.374,tug,拖轮(Tug),52.0,在航(使用引擎),38.991068,117.785245,1.7,72.0,265.0,35.0,12.0
339301590,2025-12-06 12:01:13,1764993673.524,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.982167,117.757733,,,3.0,86.0,13.0
994146002,2025-12-06 12:01:13,1764993673.906,other,Unknown,,,39.009255,117.772767,,,,0.0,0.0
354511000,2025-12-06 12:01:15,1764993675.041,oil tanker,油轮-通用,80.0,在航(使用引擎),38.935235,117.96143,8.6,107.4,110.0,141.0,24.0
413304190,2025-12-06 12:01:15,1764993675.529,tug,拖轮(Tug),52.0,在航(使用引擎),38.99107,117.785257,1.4,73.0,266.0,35.0,12.0
413360840,2025-12-06 12:01:16,1764993676.119,other,疏浚/水下作业,33.0,在航(使用引擎),38.958607,117.831387,,360.0,511.0,58.0,12.0
994146059,2025-12-06 12:01:16,1764993676.692,other,Unknown,,,38.686112,117.989722,,,,0.0,0.0
413304210,2025-12-06 12:01:17,1764993677.106,tug,拖轮(Tug),52.0,系泊(Moored),38.993555,117.781287,5.8,245.4,511.0,35.0,12.0
413304760,2025-12-06 12:01:17,1764993677.686,tug,拖轮(Tug),52.0,在航(使用引擎),38.966307,117.825033,10.4,283.9,266.0,35.0,13.0
4131403,2025-12-06 12:01:18,1764993678.414,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 12:01:18,1764993678.472,other,Unknown,,,38.981457,117.805275,,,,,
413304190,2025-12-06 12:01:18,1764993678.488,tug,拖轮(Tug),52.0,在航(使用引擎),38.991077,117.78527,1.2,72.8,268.0,35.0,12.0
636022720,2025-12-06 12:01:18,1764993678.719,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.990887,117.783992,0.5,202.8,146.0,366.0,51.0
413305490,2025-12-06 12:01:18,1764993678.732,tug,拖轮(Tug),52.0,在航(使用引擎),38.929803,117.868537,0.1,339.6,511.0,40.0,10.0
413572180,2025-12-06 12:01:18,1764993678.878,tug,拖轮(Tug),52.0,锚泊,38.975183,117.7896,,245.4,205.0,36.0,13.0
994141196,2025-12-06 12:01:18,1764993678.938,other,Unknown,,,38.964457,117.813262,,,,2.0,2.0
4125055,2025-12-06 12:01:19,1764993679.053,other,Unknown,,,38.975778,117.787495,,,,,
412018250,2025-12-06 12:01:19,1764993679.118,tug,拖轮(Tug),52.0,在航(使用引擎),38.97516,117.789192,,45.0,233.0,31.0,9.0
413560160,2025-12-06 12:01:19,1764993679.743,oil tanker,油轮-通用,80.0,在航(使用引擎),38.92835,117.85,8.7,288.9,290.0,96.0,16.0
994146060,2025-12-06 12:01:19,1764993679.82,other,Unknown,,,38.693083,117.9545,,,,0.0,0.0
413272580,2025-12-06 12:01:20,1764993680.204,other,Unknown,,,38.9759,117.792717,0.2,12.4,12.0,53.0,9.0
624020000,2025-12-06 12:01:20,1764993680.232,other,Unknown,,在航(使用引擎),38.953322,117.90107,10.9,99.0,101.0,166.0,27.0
412018350,2025-12-06 12:01:20,1764993680.269,tug,拖轮(Tug),52.0,系泊(Moored),38.9733,117.788517,,305.0,192.0,38.0,10.0
249840000,2025-12-06 12:01:20,1764993680.438,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939425,117.787787,,75.2,109.0,366.0,51.0
994146061,2025-12-06 12:01:22,1764993682.571,other,Unknown,,,38.682195,117.923362,,,,0.0,0.0
413424590,2025-12-06 12:01:22,1764993682.602,other,疏浚/水下作业,33.0,在航(使用引擎),38.915558,117.821222,,360.0,511.0,45.0,18.0
994141196,2025-12-06 12:01:22,1764993682.923,other,Unknown,,,38.964457,117.813262,,,,2.0,2.0
4125055,2025-12-06 12:01:23,1764993683.058,other,Unknown,,,38.975793,117.787522,,,,,
413304190,2025-12-06 12:01:23,1764993683.187,tug,拖轮(Tug),52.0,在航(使用引擎),38.99108,117.785285,0.9,69.9,272.0,35.0,12.0
413018020,2025-12-06 12:01:23,1764993683.954,tug,引航船(Pilot),50.0,在航(使用引擎),38.973617,117.828333,,1.7,280.0,17.0,5.0
354511000,2025-12-06 12:01:24,1764993684.172,oil tanker,油轮-通用,80.0,在航(使用引擎),38.935122,117.961883,8.7,107.9,110.0,141.0,24.0
413436240,2025-12-06 12:01:25,1764993685.111,tug,拖轮(Tug),52.0,系泊(Moored),38.98213,117.730798,,212.8,115.0,70.0,15.0
413304190,2025-12-06 12:01:25,1764993685.553,tug,拖轮(Tug),52.0,在航(使用引擎),38.991083,117.785293,0.8,69.0,273.0,35.0,12.0
994146062,2025-12-06 12:01:25,1764993685.82,other,Unknown,,,38.691388,117.887917,,,,0.0,0.0
413568370,2025-12-06 12:01:26,1764993686.567,other,疏浚/水下作业,33.0,在航(使用引擎),38.957577,117.893587,10.5,281.2,279.0,77.0,16.0
412604000,2025-12-06 12:01:26,1764993686.615,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.948167,117.93115,9.3,99.0,101.0,199.0,32.0
413360840,2025-12-06 12:01:27,1764993687.161,other,疏浚/水下作业,33.0,在航(使用引擎),38.958603,117.831373,0.1,360.0,511.0,58.0,12.0
413386460,2025-12-06 12:01:27,1764993687.688,tug,拖轮(Tug),52.0,在航(使用引擎),38.974473,117.763413,8.1,106.0,105.0,73.0,17.0
636022720,2025-12-06 12:01:28,1764993688.015,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.990862,117.783982,0.5,193.9,147.0,366.0,51.0
413609430,2025-12-06 12:01:28,1764993688.222,tug,拖带中(Towing),31.0,系泊(Moored),38.928212,117.768832,,68.5,198.0,40.0,10.0
412018360,2025-12-06 12:01:28,1764993688.288,tug,拖轮(Tug),52.0,在航(使用引擎),38.97066,117.76899,,209.3,177.0,38.0,10.0
4131403,2025-12-06 12:01:28,1764993688.422,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 12:01:28,1764993688.47,other,Unknown,,,38.981458,117.805275,,,,,
412990071,2025-12-06 12:01:28,1764993688.736,other,Unknown,,未定义(默认),38.999415,117.701895,,221.0,511.0,0.0,0.0
994146063,2025-12-06 12:01:28,1764993688.804,other,Unknown,,,38.682667,117.854167,,,,0.0,0.0
413304760,2025-12-06 12:01:29,1764993689.019,tug,拖轮(Tug),52.0,在航(使用引擎),38.966453,117.824305,10.4,284.2,265.0,35.0,13.0
412018250,2025-12-06 12:01:29,1764993689.136,tug,拖轮(Tug),52.0,在航(使用引擎),38.975158,117.78919,,45.0,234.0,31.0,9.0
624020000,2025-12-06 12:01:29,1764993689.461,other,Unknown,,在航(使用引擎),38.953252,117.90165,10.9,99.7,101.0,166.0,27.0
413305490,2025-12-06 12:01:29,1764993689.807,tug,拖轮(Tug),52.0,在航(使用引擎),38.929805,117.868538,,7.4,511.0,40.0,10.0
413304190,2025-12-06 12:01:29,1764993689.91,tug,拖轮(Tug),52.0,在航(使用引擎),38.991088,117.7853,0.6,65.4,275.0,35.0,12.0
994146021,2025-12-06 12:01:30,1764993690.116,other,Unknown,,,38.991165,117.782167,,,,0.0,0.0
249840000,2025-12-06 12:01:30,1764993690.42,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939423,117.787787,,235.8,109.0,366.0,51.0
413018030,2025-12-06 12:01:31,1764993691.804,tug,拖轮(Tug),52.0,系泊(Moored),38.973853,117.788322,0.1,241.4,185.0,35.0,11.0
413304190,2025-12-06 12:01:31,1764993691.854,tug,拖轮(Tug),52.0,在航(使用引擎),38.991093,117.785305,0.5,63.4,275.0,35.0,12.0
413018020,2025-12-06 12:01:32,1764993692.336,tug,引航船(Pilot),50.0,在航(使用引擎),38.973617,117.828333,,1.7,280.0,17.0,5.0
413304770,2025-12-06 12:01:32,1764993692.818,tug,拖轮(Tug),52.0,系泊(Moored),38.989728,117.782343,8.7,155.5,152.0,35.0,13.0
354511000,2025-12-06 12:01:34,1764993694.627,oil tanker,油轮-通用,80.0,在航(使用引擎),38.934997,117.962387,8.9,108.1,110.0,141.0,24.0
413442120,2025-12-06 12:01:35,1764993695.759,other,疏浚/水下作业,33.0,在航(使用引擎),38.954787,117.862133,0.4,51.6,114.0,110.0,20.0
413304190,2025-12-06 12:01:35,1764993695.887,tug,拖轮(Tug),52.0,在航(使用引擎),38.991095,117.785317,0.5,60.7,275.0,35.0,12.0
412604000,2025-12-06 12:01:36,1764993696.127,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.9481,117.931633,9.4,99.0,101.0,199.0,32.0
413211940,2025-12-06 12:01:36,1764993696.315,tug,拖轮(Tug),52.0,在航(使用引擎),38.975607,117.78928,,244.5,202.0,35.0,11.0
413360840,2025-12-06 12:01:37,1764993697.051,other,疏浚/水下作业,33.0,在航(使用引擎),38.958603,117.831373,,360.0,511.0,58.0,12.0
414668000,2025-12-06 12:01:37,1764993697.085,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965082,117.802325,0.1,262.9,280.0,209.0,36.0
413304210,2025-12-06 12:01:37,1764993697.587,tug,拖轮(Tug),52.0,系泊(Moored),38.993178,117.780705,6.0,227.0,511.0,35.0,12.0
636022720,2025-12-06 12:01:37,1764993697.753,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.990837,117.78398,0.6,185.3,148.0,366.0,51.0
413305490,2025-12-06 12:01:37,1764993697.886,tug,拖轮(Tug),52.0,在航(使用引擎),38.929805,117.868535,,7.4,511.0,40.0,10.0
412018360,2025-12-06 12:01:37,1764993697.965,tug,拖轮(Tug),52.0,在航(使用引擎),38.97066,117.76899,,209.3,178.0,38.0,10.0
4131403,2025-12-06 12:01:38,1764993698.42,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 12:01:38,1764993698.475,other,Unknown,,,38.981457,117.805275,,,,,
4125055,2025-12-06 12:01:39,1764993699.057,other,Unknown,,,38.975783,117.787488,,,,,
413556960,2025-12-06 12:01:39,1764993699.404,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.930103,117.820547,,360.0,286.0,114.0,27.0
413304190,2025-12-06 12:01:39,1764993699.421,tug,拖轮(Tug),52.0,在航(使用引擎),38.991098,117.78533,0.5,63.7,275.0,35.0,12.0
413304760,2025-12-06 12:01:39,1764993699.672,tug,拖轮(Tug),52.0,在航(使用引擎),38.966578,117.823703,10.5,284.5,266.0,35.0,13.0
624020000,2025-12-06 12:01:40,1764993700.444,other,Unknown,,在航(使用引擎),38.953152,117.902423,10.9,100.3,101.0,166.0,27.0
413363350,2025-12-06 12:01:40,1764993700.753,other,疏浚/水下作业,33.0,锚泊,38.959072,117.835103,,330.5,511.0,58.0,12.0
413560160,2025-12-06 12:01:40,1764993700.778,oil tanker,油轮-通用,80.0,在航(使用引擎),38.928627,117.849,8.7,289.1,289.0,96.0,16.0
413304770,2025-12-06 12:01:40,1764993700.985,tug,拖轮(Tug),52.0,系泊(Moored),38.989425,117.782568,8.9,153.5,154.0,35.0,13.0
249840000,2025-12-06 12:01:41,1764993701.47,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939425,117.787785,,249.7,109.0,366.0,51.0
413304190,2025-12-06 12:01:41,1764993701.616,tug,拖轮(Tug),52.0,在航(使用引擎),38.991098,117.78534,0.6,67.1,275.0,35.0,12.0
413424590,2025-12-06 12:01:42,1764993702.266,other,疏浚/水下作业,33.0,在航(使用引擎),38.915553,117.821232,,360.0,511.0,45.0,18.0
413018020,2025-12-06 12:01:42,1764993702.713,tug,引航船(Pilot),50.0,在航(使用引擎),38.973617,117.828333,,1.7,280.0,17.0,5.0
4125055,2025-12-06 12:01:43,1764993703.061,other,Unknown,,,38.975782,117.787508,,,,,
354511000,2025-12-06 12:01:45,1764993705.089,oil tanker,油轮-通用,80.0,在航(使用引擎),38.934858,117.96295,9.0,108.0,110.0,141.0,24.0
477765300,2025-12-06 12:01:45,1764993705.425,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965797,117.797587,,207.9,280.0,295.0,46.0
413457460,2025-12-06 12:01:45,1764993705.688,oil tanker,油轮-危险C,83.0,系泊(Moored),38.950878,117.749808,,206.1,110.0,96.0,15.0
413442120,2025-12-06 12:01:45,1764993705.729,other,疏浚/水下作业,33.0,在航(使用引擎),38.954787,117.862147,0.5,55.1,117.0,110.0,20.0
413304190,2025-12-06 12:01:45,1764993705.894,tug,拖轮(Tug),52.0,在航(使用引擎),38.9911,117.785353,0.6,68.8,274.0,35.0,12.0
413568370,2025-12-06 12:01:46,1764993706.598,other,疏浚/水下作业,33.0,在航(使用引擎),38.957773,117.892333,10.6,281.7,277.0,77.0,16.0
413386460,2025-12-06 12:01:46,1764993706.615,tug,拖轮(Tug),52.0,在航(使用引擎),38.97428,117.764293,8.1,105.0,104.0,73.0,17.0
994126300,2025-12-06 12:01:46,1764993706.825,other,Unknown,,,38.976733,117.71177,,,,0.0,0.0
413360840,2025-12-06 12:01:47,1764993707.021,other,疏浚/水下作业,33.0,在航(使用引擎),38.958607,117.831373,,360.0,511.0,58.0,12.0
413304210,2025-12-06 12:01:47,1764993707.088,tug,拖轮(Tug),52.0,系泊(Moored),38.992963,117.780518,6.1,216.8,511.0,35.0,12.0
412018250,2025-12-06 12:01:47,1764993707.893,tug,拖轮(Tug),52.0,在航(使用引擎),38.975163,117.789188,0.1,45.0,233.0,31.0,9.0
412990071,2025-12-06 12:01:48,1764993708.137,other,Unknown,,未定义(默认),38.999423,117.7019,,222.1,511.0,0.0,0.0
4131403,2025-12-06 12:01:48,1764993708.42,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 12:01:48,1764993708.461,other,Unknown,,,38.981457,117.805275,,,,,
413304190,2025-12-06 12:01:48,1764993708.691,tug,拖轮(Tug),52.0,在航(使用引擎),38.991107,117.785358,0.5,65.7,272.0,35.0,12.0
412018360,2025-12-06 12:01:48,1764993708.937,tug,拖轮(Tug),52.0,在航(使用引擎),38.97066,117.76899,,209.3,177.0,38.0,10.0
413304760,2025-12-06 12:01:49,1764993709.289,tug,拖轮(Tug),52.0,在航(使用引擎),38.966703,117.823102,10.5,284.8,263.0,35.0,13.0
412379990,2025-12-06 12:01:50,1764993710.305,other,防污染船,54.0,,38.986382,117.793758,,47.4,511.0,49.0,9.0
624020000,2025-12-06 12:01:50,1764993710.657,other,Unknown,,在航(使用引擎),38.953047,117.903058,10.9,100.1,101.0,166.0,27.0
413560160,2025-12-06 12:01:50,1764993710.954,oil tanker,油轮-通用,80.0,在航(使用引擎),38.92876,117.848507,8.7,288.9,290.0,96.0,16.0
636021777,2025-12-06 12:01:51,1764993711.248,general cargo vessels,货轮-无信息,79.0,系泊(Moored),38.977322,117.762085,0.1,238.2,356.0,178.0,28.0
413424590,2025-12-06 12:01:51,1764993711.752,other,疏浚/水下作业,33.0,在航(使用引擎),38.915543,117.821233,,360.0,511.0,45.0,18.0
413304770,2025-12-06 12:01:51,1764993711.995,tug,拖轮(Tug),52.0,系泊(Moored),38.988995,117.782842,9.1,154.5,155.0,35.0,13.0
413304190,2025-12-06 12:01:52,1764993712.921,tug,拖轮(Tug),52.0,在航(使用引擎),38.991113,117.78536,0.4,63.0,269.0,35.0,12.0
255806187,2025-12-06 12:01:53,1764993713.187,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.932867,117.7662,,281.4,18.0,150.0,26.0
412018240,2025-12-06 12:01:53,1764993713.425,tug,拖轮(Tug),52.0,系泊(Moored),38.975233,117.788512,,189.9,294.0,31.0,9.0
413018020,2025-12-06 12:01:54,1764993714.094,tug,引航船(Pilot),50.0,在航(使用引擎),38.973617,117.828333,,1.7,280.0,17.0,5.0
413360840,2025-12-06 12:01:56,1764993716.157,other,疏浚/水下作业,33.0,在航(使用引擎),38.958607,117.831347,0.1,360.0,511.0,58.0,12.0
413568370,2025-12-06 12:01:56,1764993716.519,other,疏浚/水下作业,33.0,在航(使用引擎),38.957867,117.89172,10.6,281.2,277.0,77.0,16.0
413442120,2025-12-06 12:01:56,1764993716.819,other,疏浚/水下作业,33.0,在航(使用引擎),38.954803,117.8622,0.5,58.8,121.0,110.0,20.0
412018360,2025-12-06 12:01:57,1764993717.465,tug,拖轮(Tug),52.0,在航(使用引擎),38.97066,117.76899,,209.3,178.0,38.0,10.0
413386460,2025-12-06 12:01:57,1764993717.57,tug,拖轮(Tug),52.0,在航(使用引擎),38.97418,117.764813,8.1,104.5,105.0,73.0,17.0
412604000,2025-12-06 12:01:57,1764993717.904,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.947967,117.93285,9.4,99.0,101.0,199.0,32.0
413304760,2025-12-06 12:01:58,1764993718.06,tug,拖轮(Tug),52.0,在航(使用引擎),38.966788,117.822605,10.5,283.4,263.0,35.0,13.0
413304270,2025-12-06 12:01:58,1764993718.264,tug,拖轮(Tug),52.0,系泊(Moored),38.97369,117.788707,0.1,85.9,511.0,37.0,10.0
413609450,2025-12-06 12:01:58,1764993718.304,tug,拖带中(Towing),31.0,系泊(Moored),38.928227,117.76907,,214.7,212.0,40.0,10.0
4131403,2025-12-06 12:01:58,1764993718.419,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 12:01:58,1764993718.471,other,Unknown,,,38.981457,117.805275,,,,,
636022720,2025-12-06 12:01:58,1764993718.505,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.990773,117.783987,0.7,171.8,148.0,366.0,51.0
413304210,2025-12-06 12:01:58,1764993718.87,tug,拖轮(Tug),52.0,系泊(Moored),38.992645,117.780342,6.2,203.7,511.0,35.0,12.0
994146020,2025-12-06 12:01:58,1764993718.995,other,Unknown,,,38.991498,117.785498,,,,0.0,0.0
4125055,2025-12-06 12:01:59,1764993719.054,other,Unknown,,,38.97578,117.78749,,,,,
413305490,2025-12-06 12:01:59,1764993719.274,tug,拖轮(Tug),52.0,在航(使用引擎),38.929808,117.868532,0.1,355.0,511.0,40.0,10.0
413304190,2025-12-06 12:01:59,1764993719.455,tug,拖轮(Tug),52.0,在航(使用引擎),38.991125,117.785353,0.3,40.5,262.0,35.0,12.0
412018250,2025-12-06 12:01:59,1764993719.674,tug,拖轮(Tug),52.0,在航(使用引擎),38.975168,117.789187,0.1,45.0,234.0,31.0,9.0
413560160,2025-12-06 12:01:59,1764993719.852,oil tanker,油轮-通用,80.0,在航(使用引擎),38.92888,117.848053,8.7,289.0,290.0,96.0,16.0
624020000,2025-12-06 12:02:00,1764993720.12,other,Unknown,,在航(使用引擎),38.952968,117.903642,10.9,99.8,101.0,166.0,27.0
249840000,2025-12-06 12:02:00,1764993720.306,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939428,117.787785,0.1,358.6,109.0,366.0,51.0
413363350,2025-12-06 12:02:01,1764993721.222,other,疏浚/水下作业,33.0,锚泊,38.959073,117.835103,,330.5,511.0,58.0,12.0
563136700,2025-12-06 12:02:01,1764993721.472,general cargo vessels,货轮-通用,70.0,系泊(Moored),39.048262,117.767997,0.1,349.2,115.0,190.0,32.0
413424590,2025-12-06 12:02:01,1764993721.472,other,疏浚/水下作业,33.0,在航(使用引擎),38.915563,117.821228,,360.0,511.0,45.0,18.0
413304190,2025-12-06 12:02:01,1764993721.641,tug,拖轮(Tug),52.0,在航(使用引擎),38.99113,117.785353,0.2,12.6,259.0,35.0,12.0
413304770,2025-12-06 12:02:01,1764993721.818,tug,拖轮(Tug),52.0,系泊(Moored),38.988647,117.783065,9.2,154.0,155.0,35.0,13.0
4125055,2025-12-06 12:02:03,1764993723.057,other,Unknown,,,38.975783,117.78749,,,,,
413018020,2025-12-06 12:02:04,1764993724.051,tug,引航船(Pilot),50.0,在航(使用引擎),38.973617,117.828333,,1.7,280.0,17.0,5.0
354511000,2025-12-06 12:02:04,1764993724.307,oil tanker,油轮-通用,80.0,在航(使用引擎),38.934593,117.963935,9.3,108.8,110.0,141.0,24.0
413272580,2025-12-06 12:02:05,1764993725.183,other,Unknown,,,38.975983,117.7927,0.2,3.5,3.0,53.0,9.0
413568370,2025-12-06 12:02:05,1764993725.777,other,疏浚/水下作业,33.0,在航(使用引擎),38.957947,117.891147,10.6,280.7,277.0,77.0,16.0
413442120,2025-12-06 12:02:06,1764993726.051,other,疏浚/水下作业,33.0,在航(使用引擎),38.95482,117.86224,0.6,62.8,123.0,110.0,20.0
413304190,2025-12-06 12:02:06,1764993726.081,tug,拖轮(Tug),52.0,在航(使用引擎),38.991128,117.785348,0.2,348.1,255.0,35.0,12.0
412604000,2025-12-06 12:02:06,1764993726.79,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.9479,117.93335,9.4,99.0,101.0,199.0,32.0
412018360,2025-12-06 12:02:07,1764993727.524,tug,拖轮(Tug),52.0,在航(使用引擎),38.97066,117.76899,,209.3,178.0,38.0,10.0
413386460,2025-12-06 12:02:08,1764993728.16,tug,拖轮(Tug),52.0,在航(使用引擎),38.974073,117.765333,8.1,105.0,106.0,73.0,17.0
4131403,2025-12-06 12:02:08,1764993728.411,other,Unknown,,,38.9757,117.787447,,,,,
4125001,2025-12-06 12:02:08,1764993728.47,other,Unknown,,,38.981457,117.805273,,,,,
636022720,2025-12-06 12:02:08,1764993728.577,general cargo vessels,货轮-危险A,71.0,在航(使用引擎),38.99074,117.783998,0.7,166.5,148.0,366.0,51.0
355377000,2025-12-06 12:02:08,1764993728.993,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.95574,117.734787,,301.1,300.0,190.0,32.0
413304760,2025-12-06 12:02:09,1764993729.358,tug,拖轮(Tug),52.0,在航(使用引擎),38.966897,117.821922,10.5,282.1,261.0,35.0,13.0
413304190,2025-12-06 12:02:09,1764993729.911,tug,拖轮(Tug),52.0,在航(使用引擎),38.99113,117.785347,0.2,337.1,251.0,35.0,12.0
